County,County code,Date,Fuel type,Region,Count,Count/population,Count/population (delta cf. prev. year)
Falun,2080,1/1/2013,Electricty,Dalarnas län,3,5.28E-05,0
Falun,2080,1/1/2013,Ethanol,Dalarnas län,15,0.000264238,0
Falun,2080,1/1/2013,Gas,Dalarnas län,448,0.007891909,0
Falun,2080,1/1/2013,NG,Dalarnas län,2,3.52E-05,0
Falun,2080,1/1/2013,Plug-in hybrids,Dalarnas län,5,8.81E-05,0
Falun,2080,1/1/2014,Diesel,Dalarnas län,1074,0.018876547,0.004061601
Falun,2080,1/1/2014,Electric hybrids,Dalarnas län,33,0.000580006,0.000333383
Falun,2080,1/1/2014,Electricty,Dalarnas län,21,0.000369094,0.000316247
Falun,2080,1/1/2014,Ethanol,Dalarnas län,5,8.79E-05,-0.000176358
Falun,2080,1/1/2014,Gas,Dalarnas län,520,0.009139483,0.001247574
Falun,2080,1/1/2014,NG,Dalarnas län,2,3.52E-05,-7.99E-08
Falun,2080,1/1/2014,Plug-in hybrids,Dalarnas län,21,0.000369094,0.000281015
Falun,2080,1/1/2015,Diesel,Dalarnas län,1069,0.018734009,-0.000142538
Falun,2080,1/1/2015,Electric hybrids,Dalarnas län,36,0.000630893,5.09E-05
Falun,2080,1/1/2015,Electricty,Dalarnas län,17,0.000297922,-7.12E-05
Falun,2080,1/1/2015,Ethanol,Dalarnas län,2,3.50E-05,-5.28E-05
Falun,2080,1/1/2015,Gas,Dalarnas län,561,0.009831411,0.000691929
Falun,2080,1/1/2015,NG,Dalarnas län,0,0,-3.52E-05
Falun,2080,1/1/2015,Plug-in hybrids,Dalarnas län,13,0.000227822,-0.000141272
Falun,2080,1/1/2016,Diesel,Dalarnas län,926,0.0160527,-0.002681309
Falun,2080,1/1/2016,Electric hybrids,Dalarnas län,57,0.000988125,0.000357232
Falun,2080,1/1/2016,Electricty,Dalarnas län,7,0.000121349,-0.000176573
Falun,2080,1/1/2016,Ethanol,Dalarnas län,1,1.73E-05,-1.77E-05
Falun,2080,1/1/2016,Gas,Dalarnas län,624,0.01081737,0.000985959
Falun,2080,1/1/2016,NG,Dalarnas län,0,0,0
Falun,2080,1/1/2016,Plug-in hybrids,Dalarnas län,40,0.000693421,0.000465599
Falun,2080,1/1/2017,Diesel,Dalarnas län,832,0.014261227,-0.001791473
Falun,2080,1/1/2017,Electric hybrids,Dalarnas län,126,0.002159753,0.001171628
Falun,2080,1/1/2017,Electricty,Dalarnas län,16,0.000274254,0.000152906
Falun,2080,1/1/2017,Ethanol,Dalarnas län,9,0.000154268,0.000136933
Falun,2080,1/1/2017,Gas,Dalarnas län,739,0.012667124,0.001849754
Falun,2080,1/1/2017,NG,Dalarnas län,0,0,0
Falun,2080,1/1/2017,Plug-in hybrids,Dalarnas län,43,0.000737059,4.36E-05
Falun,2080,1/1/2018,Diesel,Dalarnas län,661,0.01121803,-0.003043197
Falun,2080,1/1/2018,Electric hybrids,Dalarnas län,220,0.003733686,0.001573933
Falun,2080,1/1/2018,Electricty,Dalarnas län,30,0.000509139,0.000234885
Falun,2080,1/1/2018,Ethanol,Dalarnas län,0,0,-0.000154268
Falun,2080,1/1/2018,Gas,Dalarnas län,873,0.014815946,0.002148822
Falun,2080,1/1/2018,NG,Dalarnas län,0,0,0
Falun,2080,1/1/2018,Plug-in hybrids,Dalarnas län,76,0.001289819,0.00055276
Falun,2080,1/1/2019,Diesel,Dalarnas län,586,0.009864323,-0.001353707
Falun,2080,1/1/2019,Electric hybrids,Dalarnas län,235,0.003955829,0.000222143
Falun,2080,1/1/2019,Electricty,Dalarnas län,55,0.000925832,0.000416693
Falun,2080,1/1/2019,Ethanol,Dalarnas län,9,0.0001515,0.0001515
Falun,2080,1/1/2019,Gas,Dalarnas län,856,0.014409319,-0.000406627
Falun,2080,1/1/2019,NG,Dalarnas län,11,0.000185166,0.000185166
Falun,2080,1/1/2019,Plug-in hybrids,Dalarnas län,94,0.001582332,0.000292513
Falun,2080,1/1/2020,Diesel,Dalarnas län,309,0.005190835,-0.004673489
Falun,2080,1/1/2020,Electric hybrids,Dalarnas län,134,0.002251042,-0.001704788
Falun,2080,1/1/2020,Electricty,Dalarnas län,108,0.001814272,0.00088844
Falun,2080,1/1/2020,Ethanol,Dalarnas län,0,0,-0.0001515
Falun,2080,1/1/2020,Gas,Dalarnas län,396,0.006652332,-0.007756987
Falun,2080,1/1/2020,NG,Dalarnas län,3,5.04E-05,-0.00013477
Falun,2080,1/1/2020,Plug-in hybrids,Dalarnas län,206,0.003460556,0.001878225
Falun,2080,1/1/2021,Diesel,Dalarnas län,214,0.003576383,-0.001614452
Falun,2080,1/1/2021,Electric hybrids,Dalarnas län,166,0.002774203,0.000523162
Falun,2080,1/1/2021,Electricty,Dalarnas län,236,0.003944048,0.002129776
Falun,2080,1/1/2021,Ethanol,Dalarnas län,8,0.000133697,0.000133697
Falun,2080,1/1/2021,Gas,Dalarnas län,364,0.006083193,-0.000569139
Falun,2080,1/1/2021,NG,Dalarnas län,1,1.67E-05,-3.37E-05
Falun,2080,1/1/2021,Plug-in hybrids,Dalarnas län,299,0.004996908,0.001536352
Borlänge,2081,1/1/2013,Diesel,Dalarnas län,770,0.015392919,0
Borlänge,2081,1/1/2013,Electric hybrids,Dalarnas län,9,0.000179917,0
Borlänge,2081,1/1/2013,Electricty,Dalarnas län,1,2.00E-05,0
Borlänge,2081,1/1/2013,Ethanol,Dalarnas län,20,0.000399816,0
Borlänge,2081,1/1/2013,Gas,Dalarnas län,412,0.008236211,0
Borlänge,2081,1/1/2013,NG,Dalarnas län,0,0,0
Borlänge,2081,1/1/2013,Plug-in hybrids,Dalarnas län,3,6.00E-05,0
Borlänge,2081,1/1/2014,Diesel,Dalarnas län,924,0.018219462,0.002826542
Borlänge,2081,1/1/2014,Electric hybrids,Dalarnas län,19,0.000374643,0.000194725
Borlänge,2081,1/1/2014,Electricty,Dalarnas län,1,1.97E-05,-2.73E-07
Borlänge,2081,1/1/2014,Ethanol,Dalarnas län,12,0.000236616,-0.0001632
Borlänge,2081,1/1/2014,Gas,Dalarnas län,448,0.008833678,0.000597467
Borlänge,2081,1/1/2014,NG,Dalarnas län,1,1.97E-05,1.97E-05
Borlänge,2081,1/1/2014,Plug-in hybrids,Dalarnas län,3,5.92E-05,-8.18E-07
Borlänge,2081,1/1/2015,Diesel,Dalarnas län,1148,0.022515102,0.00429564
Borlänge,2081,1/1/2015,Electric hybrids,Dalarnas län,25,0.000490311,0.000115669
Borlänge,2081,1/1/2015,Electricty,Dalarnas län,4,7.84E-05,5.87E-05
Borlänge,2081,1/1/2015,Ethanol,Dalarnas län,7,0.000137287,-9.93E-05
Borlänge,2081,1/1/2015,Gas,Dalarnas län,543,0.010649565,0.001815886
Borlänge,2081,1/1/2015,NG,Dalarnas län,5,9.81E-05,7.83E-05
Borlänge,2081,1/1/2015,Plug-in hybrids,Dalarnas län,5,9.81E-05,3.89E-05
Borlänge,2081,1/1/2016,Diesel,Dalarnas län,1084,0.021006124,-0.001508978
Borlänge,2081,1/1/2016,Electric hybrids,Dalarnas län,42,0.00081389,0.000323579
Borlänge,2081,1/1/2016,Electricty,Dalarnas län,5,9.69E-05,1.84E-05
Borlänge,2081,1/1/2016,Ethanol,Dalarnas län,0,0,-0.000137287
Borlänge,2081,1/1/2016,Gas,Dalarnas län,686,0.013293543,0.002643979
Borlänge,2081,1/1/2016,NG,Dalarnas län,2,3.88E-05,-5.93E-05
Borlänge,2081,1/1/2016,Plug-in hybrids,Dalarnas län,17,0.000329432,0.00023137
Borlänge,2081,1/1/2017,Diesel,Dalarnas län,926,0.017820029,-0.003186094
Borlänge,2081,1/1/2017,Electric hybrids,Dalarnas län,114,0.002193826,0.001379936
Borlänge,2081,1/1/2017,Electricty,Dalarnas län,11,0.000211685,0.000114793
Borlänge,2081,1/1/2017,Ethanol,Dalarnas län,1,1.92E-05,1.92E-05
Borlänge,2081,1/1/2017,Gas,Dalarnas län,644,0.012393195,-0.000900348
Borlänge,2081,1/1/2017,NG,Dalarnas län,6,0.000115465,7.67E-05
Borlänge,2081,1/1/2017,Plug-in hybrids,Dalarnas län,29,0.000558079,0.000228647
Borlänge,2081,1/1/2018,Diesel,Dalarnas län,703,0.013461244,-0.004358785
Borlänge,2081,1/1/2018,Electric hybrids,Dalarnas län,160,0.003063725,0.000869899
Borlänge,2081,1/1/2018,Electricty,Dalarnas län,14,0.000268076,5.64E-05
Borlänge,2081,1/1/2018,Ethanol,Dalarnas län,1,1.91E-05,-9.58E-08
Borlänge,2081,1/1/2018,Gas,Dalarnas län,748,0.014322917,0.001929721
Borlänge,2081,1/1/2018,NG,Dalarnas län,7,0.000134038,1.86E-05
Borlänge,2081,1/1/2018,Plug-in hybrids,Dalarnas län,44,0.000842525,0.000284446
Borlänge,2081,1/1/2019,Diesel,Dalarnas län,669,0.01272105,-0.000740194
Borlänge,2081,1/1/2019,Electric hybrids,Dalarnas län,248,0.004715725,0.001652
Borlänge,2081,1/1/2019,Electricty,Dalarnas län,40,0.000760601,0.000492525
Borlänge,2081,1/1/2019,Ethanol,Dalarnas län,0,0,-1.91E-05
Borlänge,2081,1/1/2019,Gas,Dalarnas län,593,0.011275908,-0.003047009
Borlänge,2081,1/1/2019,NG,Dalarnas län,94,0.001787412,0.001653374
Borlänge,2081,1/1/2019,Plug-in hybrids,Dalarnas län,48,0.000912721,7.02E-05
Borlänge,2081,1/1/2020,Diesel,Dalarnas län,458,0.008741459,-0.003979591
Borlänge,2081,1/1/2020,Electric hybrids,Dalarnas län,103,0.001965874,-0.002749851
Borlänge,2081,1/1/2020,Electricty,Dalarnas län,75,0.001431462,0.000670861
Borlänge,2081,1/1/2020,Ethanol,Dalarnas län,0,0,0
Borlänge,2081,1/1/2020,Gas,Dalarnas län,395,0.007539031,-0.003736877
Borlänge,2081,1/1/2020,NG,Dalarnas län,22,0.000419895,-0.001367517
Borlänge,2081,1/1/2020,Plug-in hybrids,Dalarnas län,189,0.003607283,0.002694562
Borlänge,2081,1/1/2021,Diesel,Dalarnas län,345,0.006602365,-0.002139094
Borlänge,2081,1/1/2021,Electric hybrids,Dalarnas län,108,0.002066827,0.000100953
Borlänge,2081,1/1/2021,Electricty,Dalarnas län,163,0.003119378,0.001687917
Borlänge,2081,1/1/2021,Ethanol,Dalarnas län,4,7.65E-05,7.65E-05
Borlänge,2081,1/1/2021,Gas,Dalarnas län,385,0.007367857,-0.000171174
Borlänge,2081,1/1/2021,NG,Dalarnas län,1,1.91E-05,-0.000400758
Borlänge,2081,1/1/2021,Plug-in hybrids,Dalarnas län,271,0.005186206,0.001578923
Säter,2082,1/1/2013,Diesel,Dalarnas län,75,0.00689782,0
Säter,2082,1/1/2013,Electric hybrids,Dalarnas län,1,9.20E-05,0
Säter,2082,1/1/2013,Electricty,Dalarnas län,0,0,0
Säter,2082,1/1/2013,Ethanol,Dalarnas län,9,0.000827738,0
Säter,2082,1/1/2013,Gas,Dalarnas län,54,0.004966431,0
Säter,2082,1/1/2013,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Säter,2082,1/1/2014,Diesel,Dalarnas län,85,0.007808194,0.000910374
Säter,2082,1/1/2014,Electric hybrids,Dalarnas län,2,0.000183722,9.18E-05
Säter,2082,1/1/2014,Electricty,Dalarnas län,0,0,0
Säter,2082,1/1/2014,Ethanol,Dalarnas län,0,0,-0.000827738
Säter,2082,1/1/2014,Gas,Dalarnas län,58,0.005327944,0.000361514
Säter,2082,1/1/2014,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2014,Plug-in hybrids,Dalarnas län,0,0,0
Säter,2082,1/1/2015,Diesel,Dalarnas län,106,0.009628486,0.001820292
Säter,2082,1/1/2015,Electric hybrids,Dalarnas län,2,0.00018167,-2.05E-06
Säter,2082,1/1/2015,Electricty,Dalarnas län,2,0.00018167,0.00018167
Säter,2082,1/1/2015,Ethanol,Dalarnas län,0,0,0
Säter,2082,1/1/2015,Gas,Dalarnas län,77,0.006994277,0.001666333
Säter,2082,1/1/2015,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2015,Plug-in hybrids,Dalarnas län,2,0.00018167,0.00018167
Säter,2082,1/1/2016,Diesel,Dalarnas län,97,0.008749774,-0.000878711
Säter,2082,1/1/2016,Electric hybrids,Dalarnas län,8,0.000721631,0.000539961
Säter,2082,1/1/2016,Electricty,Dalarnas län,1,9.02E-05,-9.15E-05
Säter,2082,1/1/2016,Ethanol,Dalarnas län,0,0,0
Säter,2082,1/1/2016,Gas,Dalarnas län,74,0.006675086,-0.000319192
Säter,2082,1/1/2016,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2016,Plug-in hybrids,Dalarnas län,2,0.000180408,-1.26E-06
Säter,2082,1/1/2017,Diesel,Dalarnas län,90,0.008064516,-0.000685258
Säter,2082,1/1/2017,Electric hybrids,Dalarnas län,8,0.000716846,-4.79E-06
Säter,2082,1/1/2017,Electricty,Dalarnas län,1,8.96E-05,-5.98E-07
Säter,2082,1/1/2017,Ethanol,Dalarnas län,0,0,0
Säter,2082,1/1/2017,Gas,Dalarnas län,79,0.007078853,0.000403767
Säter,2082,1/1/2017,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2017,Plug-in hybrids,Dalarnas län,3,0.000268817,8.84E-05
Säter,2082,1/1/2018,Diesel,Dalarnas län,74,0.006652881,-0.001411635
Säter,2082,1/1/2018,Electric hybrids,Dalarnas län,15,0.001348557,0.000631711
Säter,2082,1/1/2018,Electricty,Dalarnas län,4,0.000359615,0.000270009
Säter,2082,1/1/2018,Ethanol,Dalarnas län,0,0,0
Säter,2082,1/1/2018,Gas,Dalarnas län,58,0.005214421,-0.001864432
Säter,2082,1/1/2018,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2018,Plug-in hybrids,Dalarnas län,3,0.000269711,8.94E-07
Säter,2082,1/1/2019,Diesel,Dalarnas län,59,0.005318669,-0.001334212
Säter,2082,1/1/2019,Electric hybrids,Dalarnas län,17,0.001532498,0.000183941
Säter,2082,1/1/2019,Electricty,Dalarnas län,5,0.000450735,9.11E-05
Säter,2082,1/1/2019,Ethanol,Dalarnas län,1,9.01E-05,9.01E-05
Säter,2082,1/1/2019,Gas,Dalarnas län,58,0.005228522,1.41E-05
Säter,2082,1/1/2019,NG,Dalarnas län,0,0,0
Säter,2082,1/1/2019,Plug-in hybrids,Dalarnas län,5,0.000450735,0.000181023
Säter,2082,1/1/2020,Diesel,Dalarnas län,37,0.003315115,-0.002003554
Säter,2082,1/1/2020,Electric hybrids,Dalarnas län,16,0.001433563,-9.89E-05
Säter,2082,1/1/2020,Electricty,Dalarnas län,19,0.001702356,0.001251622
Säter,2082,1/1/2020,Ethanol,Dalarnas län,0,0,-9.01E-05
Säter,2082,1/1/2020,Gas,Dalarnas län,57,0.005107069,-0.000121453
Säter,2082,1/1/2020,NG,Dalarnas län,1,8.96E-05,8.96E-05
Säter,2082,1/1/2020,Plug-in hybrids,Dalarnas län,23,0.002060747,0.001610013
Säter,2082,1/1/2021,Diesel,Dalarnas län,27,0.002401708,-0.000913407
Säter,2082,1/1/2021,Electric hybrids,Dalarnas län,9,0.000800569,-0.000632994
Säter,2082,1/1/2021,Electricty,Dalarnas län,36,0.003202277,0.001499921
Säter,2082,1/1/2021,Ethanol,Dalarnas län,1,8.90E-05,8.90E-05
Säter,2082,1/1/2021,Gas,Dalarnas län,35,0.003113325,-0.001993744
Säter,2082,1/1/2021,NG,Dalarnas län,0,0,-8.96E-05
Säter,2082,1/1/2021,Plug-in hybrids,Dalarnas län,27,0.002401708,0.000340961
Hedemora,2083,1/1/2013,Diesel,Dalarnas län,226,0.015045603,0
Hedemora,2083,1/1/2013,Electric hybrids,Dalarnas län,2,0.000133147,0
Hedemora,2083,1/1/2013,Electricty,Dalarnas län,0,0,0
Hedemora,2083,1/1/2013,Ethanol,Dalarnas län,1,6.66E-05,0
Hedemora,2083,1/1/2013,Gas,Dalarnas län,180,0.011983223,0
Hedemora,2083,1/1/2013,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Hedemora,2083,1/1/2014,Diesel,Dalarnas län,190,0.012595293,-0.002450309
Hedemora,2083,1/1/2014,Electric hybrids,Dalarnas län,2,0.000132582,-5.65E-07
Hedemora,2083,1/1/2014,Electricty,Dalarnas län,1,6.63E-05,6.63E-05
Hedemora,2083,1/1/2014,Ethanol,Dalarnas län,0,0,-6.66E-05
Hedemora,2083,1/1/2014,Gas,Dalarnas län,150,0.009943653,-0.002039571
Hedemora,2083,1/1/2014,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2014,Plug-in hybrids,Dalarnas län,1,6.63E-05,6.63E-05
Hedemora,2083,1/1/2015,Diesel,Dalarnas län,199,0.013062028,0.000466735
Hedemora,2083,1/1/2015,Electric hybrids,Dalarnas län,1,6.56E-05,-6.69E-05
Hedemora,2083,1/1/2015,Electricty,Dalarnas län,2,0.000131277,6.50E-05
Hedemora,2083,1/1/2015,Ethanol,Dalarnas län,1,6.56E-05,6.56E-05
Hedemora,2083,1/1/2015,Gas,Dalarnas län,143,0.009386282,-0.000557371
Hedemora,2083,1/1/2015,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2015,Plug-in hybrids,Dalarnas län,0,0,-6.63E-05
Hedemora,2083,1/1/2016,Diesel,Dalarnas län,236,0.015264213,0.002202185
Hedemora,2083,1/1/2016,Electric hybrids,Dalarnas län,9,0.00058211,0.000516471
Hedemora,2083,1/1/2016,Electricty,Dalarnas län,0,0,-0.000131277
Hedemora,2083,1/1/2016,Ethanol,Dalarnas län,0,0,-6.56E-05
Hedemora,2083,1/1/2016,Gas,Dalarnas län,153,0.009895867,0.000509585
Hedemora,2083,1/1/2016,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2016,Plug-in hybrids,Dalarnas län,2,0.000129358,0.000129358
Hedemora,2083,1/1/2017,Diesel,Dalarnas län,190,0.01220609,-0.003058123
Hedemora,2083,1/1/2017,Electric hybrids,Dalarnas län,16,0.001027881,0.000445771
Hedemora,2083,1/1/2017,Electricty,Dalarnas län,2,0.000128485,0.000128485
Hedemora,2083,1/1/2017,Ethanol,Dalarnas län,0,0,0
Hedemora,2083,1/1/2017,Gas,Dalarnas län,152,0.009764872,-0.000130995
Hedemora,2083,1/1/2017,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2017,Plug-in hybrids,Dalarnas län,6,0.000385455,0.000256098
Hedemora,2083,1/1/2018,Diesel,Dalarnas län,118,0.007634082,-0.004572009
Hedemora,2083,1/1/2018,Electric hybrids,Dalarnas län,9,0.00058226,-0.000445621
Hedemora,2083,1/1/2018,Electricty,Dalarnas län,5,0.000323478,0.000194993
Hedemora,2083,1/1/2018,Ethanol,Dalarnas län,0,0,0
Hedemora,2083,1/1/2018,Gas,Dalarnas län,158,0.010221906,0.000457034
Hedemora,2083,1/1/2018,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2018,Plug-in hybrids,Dalarnas län,9,0.00058226,0.000196805
Hedemora,2083,1/1/2019,Diesel,Dalarnas län,100,0.006455361,-0.00117872
Hedemora,2083,1/1/2019,Electric hybrids,Dalarnas län,23,0.001484733,0.000902473
Hedemora,2083,1/1/2019,Electricty,Dalarnas län,6,0.000387322,6.38E-05
Hedemora,2083,1/1/2019,Ethanol,Dalarnas län,7,0.000451875,0.000451875
Hedemora,2083,1/1/2019,Gas,Dalarnas län,141,0.009102059,-0.001119847
Hedemora,2083,1/1/2019,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2019,Plug-in hybrids,Dalarnas län,11,0.00071009,0.000127829
Hedemora,2083,1/1/2020,Diesel,Dalarnas län,82,0.005303324,-0.001152037
Hedemora,2083,1/1/2020,Electric hybrids,Dalarnas län,16,0.001034795,-0.000449938
Hedemora,2083,1/1/2020,Electricty,Dalarnas län,18,0.001164144,0.000776823
Hedemora,2083,1/1/2020,Ethanol,Dalarnas län,0,0,-0.000451875
Hedemora,2083,1/1/2020,Gas,Dalarnas län,74,0.004785927,-0.004316132
Hedemora,2083,1/1/2020,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2020,Plug-in hybrids,Dalarnas län,34,0.002198939,0.00148885
Hedemora,2083,1/1/2021,Diesel,Dalarnas län,46,0.002975805,-0.002327519
Hedemora,2083,1/1/2021,Electric hybrids,Dalarnas län,20,0.001293828,0.000259033
Hedemora,2083,1/1/2021,Electricty,Dalarnas län,34,0.002199508,0.001035364
Hedemora,2083,1/1/2021,Ethanol,Dalarnas län,0,0,0
Hedemora,2083,1/1/2021,Gas,Dalarnas län,74,0.004787165,1.24E-06
Hedemora,2083,1/1/2021,NG,Dalarnas län,0,0,0
Hedemora,2083,1/1/2021,Plug-in hybrids,Dalarnas län,61,0.003946177,0.001747237
Avesta,2084,1/1/2013,Diesel,Dalarnas län,440,0.02038736,0
Avesta,2084,1/1/2013,Electric hybrids,Dalarnas län,15,0.000695024,0
Avesta,2084,1/1/2013,Electricty,Dalarnas län,7,0.000324344,0
Avesta,2084,1/1/2013,Ethanol,Dalarnas län,0,0,0
Avesta,2084,1/1/2013,Gas,Dalarnas län,296,0.013715133,0
Avesta,2084,1/1/2013,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2013,Plug-in hybrids,Dalarnas län,2,9.27E-05,0
Avesta,2084,1/1/2014,Diesel,Dalarnas län,500,0.022704568,0.002317208
Avesta,2084,1/1/2014,Electric hybrids,Dalarnas län,21,0.000953592,0.000258568
Avesta,2084,1/1/2014,Electricty,Dalarnas län,3,0.000136227,-0.000188117
Avesta,2084,1/1/2014,Ethanol,Dalarnas län,1,4.54E-05,4.54E-05
Avesta,2084,1/1/2014,Gas,Dalarnas län,366,0.016619744,0.002904611
Avesta,2084,1/1/2014,NG,Dalarnas län,1,4.54E-05,4.54E-05
Avesta,2084,1/1/2014,Plug-in hybrids,Dalarnas län,2,9.08E-05,-1.85E-06
Avesta,2084,1/1/2015,Diesel,Dalarnas län,541,0.02374786,0.001043292
Avesta,2084,1/1/2015,Electric hybrids,Dalarnas län,32,0.001404679,0.000451087
Avesta,2084,1/1/2015,Electricty,Dalarnas län,3,0.000131689,-4.54E-06
Avesta,2084,1/1/2015,Ethanol,Dalarnas län,0,0,-4.54E-05
Avesta,2084,1/1/2015,Gas,Dalarnas län,451,0.019797199,0.003177456
Avesta,2084,1/1/2015,NG,Dalarnas län,0,0,-4.54E-05
Avesta,2084,1/1/2015,Plug-in hybrids,Dalarnas län,3,0.000131689,4.09E-05
Avesta,2084,1/1/2016,Diesel,Dalarnas län,543,0.023444584,-0.000303276
Avesta,2084,1/1/2016,Electric hybrids,Dalarnas län,44,0.001899745,0.000495066
Avesta,2084,1/1/2016,Electricty,Dalarnas län,5,0.00021588,8.42E-05
Avesta,2084,1/1/2016,Ethanol,Dalarnas län,1,4.32E-05,4.32E-05
Avesta,2084,1/1/2016,Gas,Dalarnas län,466,0.020120029,0.00032283
Avesta,2084,1/1/2016,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2016,Plug-in hybrids,Dalarnas län,8,0.000345408,0.00021372
Avesta,2084,1/1/2017,Diesel,Dalarnas län,404,0.017371861,-0.006072723
Avesta,2084,1/1/2017,Electric hybrids,Dalarnas län,77,0.003310974,0.001411228
Avesta,2084,1/1/2017,Electricty,Dalarnas län,3,0.000128999,-8.69E-05
Avesta,2084,1/1/2017,Ethanol,Dalarnas län,0,0,-4.32E-05
Avesta,2084,1/1/2017,Gas,Dalarnas län,479,0.020596835,0.000476806
Avesta,2084,1/1/2017,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2017,Plug-in hybrids,Dalarnas län,17,0.000730994,0.000385586
Avesta,2084,1/1/2018,Diesel,Dalarnas län,288,0.012348326,-0.005023535
Avesta,2084,1/1/2018,Electric hybrids,Dalarnas län,68,0.002915577,-0.000395397
Avesta,2084,1/1/2018,Electricty,Dalarnas län,6,0.000257257,0.000128258
Avesta,2084,1/1/2018,Ethanol,Dalarnas län,0,0,0
Avesta,2084,1/1/2018,Gas,Dalarnas län,470,0.020151782,-0.000445054
Avesta,2084,1/1/2018,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2018,Plug-in hybrids,Dalarnas län,35,0.001500665,0.00076967
Avesta,2084,1/1/2019,Diesel,Dalarnas län,352,0.015186815,0.002838489
Avesta,2084,1/1/2019,Electric hybrids,Dalarnas län,116,0.005004746,0.002089169
Avesta,2084,1/1/2019,Electricty,Dalarnas län,24,0.001035465,0.000778208
Avesta,2084,1/1/2019,Ethanol,Dalarnas län,0,0,0
Avesta,2084,1/1/2019,Gas,Dalarnas län,512,0.022089913,0.001938131
Avesta,2084,1/1/2019,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2019,Plug-in hybrids,Dalarnas län,27,0.001164898,-0.000335767
Avesta,2084,1/1/2020,Diesel,Dalarnas län,204,0.008843803,-0.006343012
Avesta,2084,1/1/2020,Electric hybrids,Dalarnas län,103,0.004465253,-0.000539492
Avesta,2084,1/1/2020,Electricty,Dalarnas län,51,0.002210951,0.001175486
Avesta,2084,1/1/2020,Ethanol,Dalarnas län,0,0,0
Avesta,2084,1/1/2020,Gas,Dalarnas län,286,0.012398665,-0.009691248
Avesta,2084,1/1/2020,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2020,Plug-in hybrids,Dalarnas län,122,0.005288941,0.004124043
Avesta,2084,1/1/2021,Diesel,Dalarnas län,141,0.006150491,-0.002693312
Avesta,2084,1/1/2021,Electric hybrids,Dalarnas län,64,0.002791712,-0.001673541
Avesta,2084,1/1/2021,Electricty,Dalarnas län,78,0.003402399,0.001191448
Avesta,2084,1/1/2021,Ethanol,Dalarnas län,2,8.72E-05,8.72E-05
Avesta,2084,1/1/2021,Gas,Dalarnas län,238,0.010381679,-0.002016985
Avesta,2084,1/1/2021,NG,Dalarnas län,0,0,0
Avesta,2084,1/1/2021,Plug-in hybrids,Dalarnas län,157,0.006848419,0.001559478
Ludvika,2085,1/1/2013,Diesel,Dalarnas län,536,0.020846297,0
Ludvika,2085,1/1/2013,Electric hybrids,Dalarnas län,5,0.000194462,0
Ludvika,2085,1/1/2013,Electricty,Dalarnas län,0,0,0
Ludvika,2085,1/1/2013,Ethanol,Dalarnas län,2,7.78E-05,0
Ludvika,2085,1/1/2013,Gas,Dalarnas län,275,0.010695395,0
Ludvika,2085,1/1/2013,NG,Dalarnas län,0,0,0
Ludvika,2085,1/1/2013,Plug-in hybrids,Dalarnas län,3,0.000116677,0
Ludvika,2085,1/1/2014,Diesel,Dalarnas län,571,0.021936227,0.00108993
Ludvika,2085,1/1/2014,Electric hybrids,Dalarnas län,10,0.000384172,0.00018971
Ludvika,2085,1/1/2014,Electricty,Dalarnas län,2,7.68E-05,7.68E-05
Ludvika,2085,1/1/2014,Ethanol,Dalarnas län,7,0.00026892,0.000191136
Ludvika,2085,1/1/2014,Gas,Dalarnas län,308,0.011832501,0.001137106
Ludvika,2085,1/1/2014,NG,Dalarnas län,0,0,0
Ludvika,2085,1/1/2014,Plug-in hybrids,Dalarnas län,5,0.000192086,7.54E-05
Ludvika,2085,1/1/2015,Diesel,Dalarnas län,660,0.025036037,0.003099809
Ludvika,2085,1/1/2015,Electric hybrids,Dalarnas län,7,0.000265534,-0.000118638
Ludvika,2085,1/1/2015,Electricty,Dalarnas län,1,3.79E-05,-3.89E-05
Ludvika,2085,1/1/2015,Ethanol,Dalarnas län,0,0,-0.00026892
Ludvika,2085,1/1/2015,Gas,Dalarnas län,391,0.014831955,0.002999454
Ludvika,2085,1/1/2015,NG,Dalarnas län,0,0,0
